,ID,community,CPDB,NicheNet,CellChat,community_curated,NicheNet_curated
1776,APP_NPFFR2,False,False,True,False,False,False
1777,SERPINE1_LRP1,True,False,True,False,True,True
1778,TPSG1_SIRPA,True,False,False,False,False,False
1779,FGF9_FGFR1,True,False,True,True,True,True
1780,PODXL2_SELL,True,True,True,False,True,True
1781,ICAM1_ITGAL,True,True,True,True,True,True
1782,CXCL9_S1PR2,False,False,True,False,False,False
1783,WNT9A_FZD1,True,True,False,False,False,False
1784,CXCL3_HTR1F,False,False,True,False,False,False
1785,PROK2_BDKRB1,False,False,True,False,False,False
1786,CXCL6_BDKRB2,False,False,True,False,False,False
1787,APOA1_GPC6,False,False,True,False,False,False
1788,IL22_IL22RA1,True,True,True,False,True,True
1789,SFRP5_WNT8A,True,True,False,False,False,False
1790,HCRT_HLA-DQB1,False,False,True,False,False,False
1791,ADAM10_TSPAN10,True,False,False,False,True,False
1792,PPBP_CXCR6,False,False,True,False,False,False
1793,EDN2_CYSLTR1,False,False,True,False,False,False
1794,EDN2_FFAR3,False,False,True,False,False,False
1795,BTC_ERBB2_ERBB4,False,False,False,True,False,False
1796,CNTN4_LVRN,True,False,False,False,True,False
1797,CXCL12_SDC4,True,False,False,False,True,False
1798,UBASH3B_PPARA,False,True,False,False,False,False
1799,CXCL11_CXCR1,False,False,True,False,False,False
1800,ANGPTL2_ITGA5,True,False,False,False,True,False
1801,UTS2_CYSLTR2,False,False,True,False,False,False
1802,PPBP_P2RY13,False,False,True,False,False,False
1803,AGT_CXCR4,False,False,True,False,False,False
1804,AVP_F2RL1,False,False,True,False,False,False
1805,NMU_NPY1R,False,False,True,False,False,False
1806,IL24_IL20RB,True,True,True,False,True,True
1807,GNRH1_CCKAR,False,False,True,False,False,False
1808,PLXNA1_NOTCH1,True,False,False,False,False,False
1809,RSPO4_WNT2,True,False,False,False,False,False
1810,GNAI2_CHRM1,True,False,False,False,True,False
1811,FGFR4_PTPRR,True,False,False,False,False,False
1812,IFNGR2_EPOR,True,False,False,False,False,False
1813,GDF15_NLGN3,False,False,True,False,False,False
1814,CCL5_HRH3,False,False,True,False,False,False
1815,NPS_GIPR,False,False,True,False,False,False
1816,DSC2_DLG1,False,False,True,False,False,False
1817,IL6_ERBB2,False,False,True,False,False,False
1818,PTH_VIPR1,True,False,True,False,True,False
1819,CISH_EPOR,True,False,False,False,False,False
1820,TAC1_MRGPRX2,True,False,False,False,False,False
1821,POMC_C5AR1,False,False,True,False,False,False
1822,CCL27_HTR1F,False,False,True,False,False,False
1823,WNT7A_FZD5_LRP6,False,False,False,True,False,False
1824,COL4A1_ITGA9_ITGB1,False,False,False,True,False,False
1825,LAMC3_ITGA3,True,False,True,False,False,True
1826,EDN2_KEL,True,False,False,False,True,False
1827,CCL27_CCR4,False,False,True,False,False,False
1828,PCDHB8_PCDHB8,False,False,False,True,False,False
1829,NPB_CXCR2,False,False,True,False,False,False
1830,TRH_F2RL2,False,False,True,False,False,False
1831,LY86_CD180,True,False,False,False,True,False
1832,PPBP_CXCR5,False,False,True,False,False,False
1833,LAMA2_SV2C,True,False,False,True,False,False
1834,SEMA7A_ITGB1,True,True,True,False,True,False
1835,CCL27_ADORA1,False,False,True,False,False,False
1836,CCL27_HRH4,False,False,True,False,False,False
1837,NPW_CCR10,False,False,True,False,False,False
1838,ITGAX_FCER2,False,True,False,False,False,False
1839,FN1_CD93,True,False,False,False,False,False
1840,GAL_DRD2,False,False,True,False,False,False
1841,FCGRT_IGFLR1,True,False,False,False,False,False
1842,DBH_ADRB3,False,True,False,False,False,False
1843,PDYN_MTNR1B,False,False,True,False,False,False
1844,PIK3R1_EPOR,True,False,False,False,False,False
1845,TCN2_CNR1,True,False,False,False,True,False
1846,UTS2_XCR1,False,False,True,False,False,False
1847,FSHB_GLP1R,False,False,True,False,False,False
1848,CEACAM5_CEACAM1,True,True,False,False,False,False
1849,HCRT_NMUR2,False,False,True,False,False,False
1850,WIF1_WNT7A,True,True,False,False,False,False
1851,UTS2_AGTR1,False,False,True,False,False,False
1852,RSPO2_WNT10A,True,False,False,False,False,False
1853,ANGPTL3_ITGB3,True,False,True,False,True,False
1854,BOC_PTCH1,False,True,False,False,False,False
1855,ANXA1_PROKR1,False,False,True,False,False,False
1856,PTHLH_PTGER4,False,False,True,False,False,False
1857,LTB_TRAF2,False,False,True,False,False,False
1858,RSPO3_SDC4,True,False,True,False,True,False
1859,FLNA_DRD2,True,False,False,False,False,False
1860,GAST_TRHR,False,False,True,False,False,False
1861,WNT7B_CER1,False,True,False,False,False,False
1862,XCL2_ADRA1A,False,False,True,False,False,False
1863,WNT2_FZD9_LRP6,False,False,False,True,False,False
1864,SAA1_LPAR4,False,False,True,False,False,False
1865,DBP_ACKR1,True,False,False,False,True,False
1866,SAA1_NTSR1,False,False,True,False,False,False
1867,TF_CD4,False,False,True,False,False,False
1868,GRP_F2RL3,False,False,True,False,False,False
1869,CGA_PTGER4,False,False,True,False,False,False
1870,COL9A3_ITGA11,False,True,False,False,False,False
1871,GAST_CYSLTR1,False,False,True,False,False,False
1872,WNT2B_SFRP1,True,True,False,False,False,False
1873,WNT6_FZD4_LRP6,False,False,False,True,False,False
1874,CSF2_IL5RA,False,False,True,False,False,False
1875,TGFB1_CXCR4,True,False,False,False,True,False
1876,COL4A6_DDR2,True,False,False,False,False,False
1877,ANGPTL2_LILRB2,True,False,False,False,True,False
1878,ROBO1_ROBO4,False,False,True,False,False,False
1879,RXRB_ALDH1A3,False,True,False,False,False,False
1880,WNT7A_ROR2,False,False,True,False,False,False
1881,EFNB1_SLAMF9,True,False,False,False,False,False
1882,PPY_DRD3,False,False,True,False,False,False
1883,PTPRD_FAM187B,True,False,False,False,False,False
1884,CXCL9_GPER1,False,False,True,False,False,False
1885,AGT_HRH1,False,False,True,False,False,False
1886,COL4A1_ITGA9,True,False,False,False,False,False
1887,PDYN_CNR2,False,False,True,False,False,False
1888,POMC_LPAR3,False,False,True,False,False,False
1889,Q9HDB5_CLSTN2,False,False,False,True,False,False
1890,ANXA1_GALR2,False,False,True,False,False,False
1891,TRH_OPN4,False,False,True,False,False,False
1892,CCL20_GPR18,False,False,True,False,False,False
1893,LPAR1_ADGRE5,False,False,False,True,False,False
1894,VIP_GIPR,False,False,True,False,False,False
1895,OCLN_TGFBR2,True,False,True,False,False,False
1896,CALCB_NPSR1,False,False,True,False,False,False
1897,PMCH_SSTR1,False,False,True,False,False,False
1898,PTH2_MC2R,False,False,True,False,False,False
1899,COL2A1_ITGA1_ITGB1,False,False,False,True,False,False
1900,WNT4_FZD5_LRP6,False,False,False,True,False,False
1901,CXCL13_S1PR5,False,False,True,False,False,False
1902,PTGES_PTGER1,False,True,False,False,False,False
1903,SAA1_HCRTR1,False,False,True,False,False,False
1904,COL2A1_ITGA3_ITGB1,False,False,False,True,False,False
1905,CORT_S1PR2,False,False,True,False,False,False
1906,CXCL2_BDKRB1,False,False,True,False,False,False
1907,CALCB_GLP2R,False,False,True,False,False,False
1908,CXCL16_HTR1A,False,False,True,False,False,False
1909,COL6A6_ITGA1_ITGB1,False,False,False,True,False,False
1910,SCT_MC3R,False,False,True,False,False,False
1911,SAA1_TAS2R38,False,False,True,False,False,False
1912,RPS27A_TLR4,True,False,False,False,False,False
1913,CCL4_CXCR5,False,False,True,False,False,False
1914,ADCYAP1_CRHR1,False,False,True,False,False,False
1915,BTLA_CD247,True,False,False,False,True,False
1916,CCL4_GPR152,True,True,False,False,False,False
1917,EFNB2_RHBDL2,True,False,False,False,True,False
1918,EFNA1_EPHA5,True,True,True,True,True,True
1919,CCL21_MTNR1A,True,False,True,False,True,False
1920,SLURP1_CHRNA6,True,False,False,True,False,False
1921,COL4A2_SDC4,True,False,False,True,False,False
1922,WNT9B_CER1,False,True,False,False,False,False
1923,BMP2_FGFR1,False,False,True,False,False,False
1924,SULT1E1_PPARD,False,True,False,False,False,False
1925,MAG_NTRK2,False,False,True,False,False,False
1926,CXCL8_CXCR1,True,True,True,True,True,True
1927,MYOC_FZD10,True,False,False,False,True,False
1928,SAA1_OXGR1,False,False,True,False,False,False
1929,APOA1_GPC4,False,False,True,False,False,False
1930,NTM_LRRN3,True,False,False,False,False,False
1931,CALCA_CALCR_RAMP3,False,False,False,True,False,False
1932,WNT5A_FZD5,True,True,True,True,True,False
1933,WIF1_WNT9B,True,True,False,False,False,False
1934,IL24_HMMR,False,False,True,False,False,False
1935,RELN_VLDLR,True,True,True,True,True,True
1936,HLA-DRA_CD82,True,False,False,False,False,False
1937,NRG1_LSR,True,True,True,False,False,False
1938,NPY_MTNR1B,False,False,True,False,False,False
1939,LAMB2_DAG1,True,False,False,True,False,False
1940,NLGN3_CD2,True,False,False,False,False,False
1941,EDN3_KISS1R,False,False,True,False,False,False
1942,PTH2_GCGR,False,False,True,False,False,False
1943,PPBP_CXCR3,False,False,True,False,False,False
1944,EDN3_LTB4R,False,False,True,False,False,False
1945,PMCH_TAS2R16,False,False,True,False,False,False
1946,XCL1_HRH1,False,False,True,False,False,False
1947,GNRH1_P2RY2,False,False,True,False,False,False
1948,TNFSF10_RIPK1,True,True,False,False,True,False
1949,LAMB2_SV2C,True,False,False,True,False,False
1950,CCL19_MTNR1A,True,False,True,False,True,False
1951,MET_ERBB2,True,False,False,False,False,False
1952,IGDCC4_PLB1,True,False,False,False,False,False
1953,NPW_CCR9,False,False,True,False,False,False
1954,EGFR_HBEGF,False,True,False,False,False,False
1955,SST_FPR2,False,False,True,False,False,False
1956,SDK2_DLG3,False,False,True,False,False,False
1957,APP_TGFBR2,False,False,True,False,False,False
1958,AVP_PTH1R,True,False,True,False,True,False
1959,AGT_NPBWR1,False,False,True,False,False,False
1960,NPY_CCR4,False,False,True,False,False,False
1961,ANXA2_EGFR,True,False,False,False,False,False
1962,GRP_NTSR2,False,False,True,False,False,False
1963,NPW_FPR2,False,False,True,False,False,False
1964,ANP32B_TNFRSF17,True,False,False,False,False,False
1965,POMC_GALR2,False,False,True,False,False,False
1966,INSL5_GRM2,False,False,True,False,False,False
1967,CXCL10_MTNR1A,True,False,True,False,True,False
1968,COL6A1_ITGA3,True,False,False,False,False,False
1969,SCT_AVPR2,False,False,True,False,False,False
1970,RSPO1_FZD8,True,True,False,False,True,False
1971,SIRPA_CD47,False,True,False,False,False,False
1972,CXCL5_DRD2,False,False,True,False,False,False
1973,WNT7B_FZD8_LRP5,False,False,False,True,False,False
1974,GDF3_ACVR1B,True,True,False,False,True,False
1975,CRLF1_CNTFR,True,False,True,False,True,False
1976,BDNF_BEX3,True,False,False,False,True,False
1977,EFNB1_EPHA1,False,False,True,False,False,False
1978,TAC1_AVPR1A,False,False,True,False,False,False
1979,SAA1_GPR4,False,False,True,False,False,False
1980,CDH1_TRPV1,False,False,True,False,False,False
1981,CXCL2_TAS2R4,False,False,True,False,False,False
1982,GHRL_ADRA1B,False,False,True,False,False,False
1983,KISS1_KISS1R,True,True,True,True,True,True
1984,HAPLN1_TNFRSF11B,True,False,False,False,True,False
1985,ESAM_ESAM,False,False,True,True,False,True
1986,EDN3_TACR2,False,False,True,False,False,False
1987,COL4A5_DDR1,True,False,False,False,False,False
1988,CXCL2_P2RY14,False,False,True,False,False,False
1989,RET_NGFR,False,False,True,False,False,False
1990,LHB_MC2R,False,False,True,False,False,False
1991,FGF7_FGFR1,True,False,True,True,True,False
1992,EDN2_NTSR1,False,False,True,False,False,False
1993,UTS2B_F2R,False,False,True,False,False,False
1994,CDH1_CDH10,False,False,True,False,False,False
1995,CXCL12_HTR1F,False,False,True,False,False,False
1996,ADRB2_CCKBR,True,False,False,False,False,False
1997,GRB7_ERBB3,True,False,False,False,False,False
1998,PYY_SSTR5,False,False,True,False,False,False
1999,CXCL10_SSTR5,False,False,True,False,False,False
2000,COL6A1_ITGA2,True,True,False,False,True,False
2001,PTHLH_GPR27,False,False,True,False,False,False
2002,RSPO3_WNT3A,True,False,False,False,False,False
2003,WNT8A_FZD8_LRP6,False,False,False,True,False,False
2004,BST2_LILRA4,True,True,False,False,True,False
2005,LAMB3_SV2C,True,False,False,True,False,False
2006,DDC_HTR2C,False,True,False,False,False,False
2007,HEBP1_CCR8,False,False,True,False,False,False
2008,TNFSF13B_TRAF2,False,False,True,False,False,False
2009,CNTN1_IL23R,True,False,False,False,False,False
2010,IRAK4_TLR7,True,False,False,False,True,False
2011,GNAI2_FPR1,True,False,False,False,True,False
2012,GCG_ADRB2,True,False,True,False,True,False
2013,WNT4_FZD3,True,True,True,False,False,False
2014,OXT_CCKBR,False,False,True,False,False,False
2015,GNRH1_CHRM5,False,False,True,False,False,False
2016,NMU_HTR2C,False,False,True,False,False,False
2017,ADAM10_EPHA3,True,False,False,False,True,False
2018,CCL21_NPY5R,False,False,True,False,False,False
2019,RLN2_DRD5,False,False,True,False,False,False
2020,CCL25_HRH3,False,False,True,False,False,False
2021,PMCH_CCR1,False,False,True,False,False,False
2022,PGLYRP1_TREM1,True,False,True,False,True,False
2023,PNOC_GALR2,False,False,True,False,False,False
2024,CXCL5_ADRA2A,True,False,True,False,True,False
2025,UTS2_CYSLTR1,False,False,True,False,False,False
2026,POMC_HCAR2,False,False,True,False,False,False
2027,PENK_GABBR2,False,False,True,False,False,False
2028,CCL5_TAS2R39,False,False,True,False,False,False
2029,VTN_SDC4,False,False,True,False,False,False
2030,NID1_NOTCH3,False,False,True,False,False,False
2031,F2_LTB4R2,False,False,True,False,False,False
2032,CXCL10_NPY1R,False,False,True,False,False,False
2033,GRP_P2RY1,False,False,True,False,False,False
2034,XCL1_F2RL3,False,False,True,False,False,False
2035,TIMP1_LRP1,False,False,True,False,False,False
2036,CXCL16_LPAR2,False,False,True,False,False,False
2037,COL6A1_ITGA11_ITGB1,False,False,False,True,False,False
2038,GHRL_MLNR,True,True,False,False,True,False
2039,GPC4_FGFRL1,True,False,False,False,False,False
2040,RYK_FZD5,True,False,False,False,False,False
2041,FGF1_GPC1,False,False,True,False,False,False
2042,IGSF21_ILDR2,True,False,False,False,False,False
2043,ITGB4_NRG1,False,True,False,False,False,False
2044,CORT_NPY5R,False,False,True,False,False,False
2045,PTH_ADRB1,False,False,True,False,False,False
2046,HHIP_SHH,False,True,False,False,False,False
2047,INSL3_MC4R,False,False,True,False,False,False
2048,GDF15_ERBB2,False,False,True,False,False,False
2049,FGFR1_SDC4,True,False,False,False,False,False
2050,PENK_SSTR2,False,False,True,False,False,False
2051,RLN3_ADORA3,False,False,True,False,False,False
2052,WNT7A_FZD6,True,True,False,False,False,False
2053,KNG1_QRFPR,False,False,True,False,False,False
2054,EDN1_FFAR2,False,False,True,False,False,False
2055,MXRA5_SIGLEC1,True,False,False,False,True,False
2056,WNT8A_CER1,False,True,False,False,False,False
2057,EFNA2_EPHA6,True,False,True,False,True,True
2058,BMP7_ACVR1B,True,False,False,False,True,False
2059,CGA_GPR45,False,False,True,False,False,False
2060,GUCA1B_GUCY2D,True,False,False,False,False,False
2061,TENM3_FLRT1_ADGRL3,False,False,False,True,False,False
2062,HLA-F_KIR3DL2,True,True,False,True,True,False
2063,VIP_VIPR1,True,True,True,True,True,True
2064,VIP_PTGDR,False,False,True,False,False,False
2065,PSG7_DSCAM,True,False,False,False,True,False
2066,PTGR1_LTB4R2,False,True,False,False,False,False
2067,CDH5_EPHA2,False,False,True,False,False,False
2068,ADRA2A_GNAI2,True,False,False,False,False,False
2069,KIR2DL3_HLA-C,False,True,False,False,False,False
2070,CER1_WNT7A,True,True,False,False,False,False
2071,CCL25_TAS2R10,False,False,True,False,False,False
2072,CALCB_MC4R,False,False,True,False,False,False
2073,ICAM2_ITGAL_ITGB2,False,False,False,True,False,False
2074,IAPP_CALCR,True,True,True,True,True,True
2075,PLXNB2_SEMA4C,True,True,False,False,False,False
2076,NPW_BDKRB2,False,False,True,False,False,False
2077,CXCL12_ACKR3,True,True,True,True,True,True
2078,RLN1_GPR84,False,False,True,False,False,False
2079,NTS_GPR65,False,False,True,False,False,False
2080,CXCL9_P2RY13,False,False,True,False,False,False
2081,IL19_IL20RA,True,True,True,False,True,True
2082,CXCL5_APLNR,False,False,True,False,False,False
2083,CCL27_GPR17,False,False,True,False,False,False
2084,IFNG_IFNGR1_IFNGR2,False,False,False,True,False,False
2085,TNN_ITGB3,True,False,False,False,False,False
2086,PRSS2_F2RL3,True,False,False,True,False,False
2087,TNXB_ITGB3,True,False,False,False,False,False
2088,WNT6_SFRP4,False,True,False,False,False,False
2089,SAA1_ADRA2A,True,False,True,False,True,False
2090,MOG_APCDD1,True,False,False,False,False,False
2091,AVP_SCARB2,False,False,True,False,False,False
2092,SAA1_APLNR,False,False,True,False,False,False
2093,NPY_GALR3,False,False,True,False,False,False
2094,LAMA2_ITGA6_ITGB1,False,False,False,True,False,False
2095,DKK4_LRP6,True,False,False,False,True,False
2096,CCN1_SDC4,True,False,False,False,True,False
2097,GDF1_SMAD3,True,False,False,False,True,False
2098,GNAS_ADCY8,True,False,False,False,True,False
2099,EDN3_HRH1,False,False,True,False,False,False
2100,AVP_GPR84,True,False,True,False,True,False
2101,CCL16_HRH4,True,True,True,False,True,True
2102,DLL1_NOTCH2,True,True,True,True,True,True
2103,OXT_UTS2R,False,False,True,False,False,False
2104,SST_ADRA2C,False,False,True,False,False,False
2105,QRFP_EDNRB,False,False,True,False,False,False
2106,FGF21_FGFR2,True,False,False,False,True,False
2107,WNT6_FZD3,True,True,False,False,False,False
2108,PNMT_ADRA1D,False,True,False,False,False,False
2109,VIP_GPBAR1,False,False,True,False,False,False
2110,PRSS2_F2R,True,False,False,True,False,False
2111,CXCL3_P2RY12,False,False,True,False,False,False
2112,ADCYAP1_ADORA2A,False,False,True,False,False,False
2113,BMP5_BMPR1B_ACVR2B,False,False,False,True,False,False
2114,GDF11_TGFBR1_ACVR2B,False,False,False,True,False,False
2115,GNAI2_CAV1,True,False,False,False,True,False
2116,CXCL3_PTGDR2,False,False,True,False,False,False
2117,RSPO1_WNT6,True,False,False,False,False,False
2118,TAC1_HTR2C,False,False,True,False,False,False
2119,ADCYAP1_CALCRL,False,False,True,False,False,False
2120,FGF18_FGFR2,True,True,True,True,True,True
2121,LGI3_ADAM23,True,False,False,False,True,False
2122,BMP3_BMP6,True,False,False,False,False,False
2123,IL7_IL2RG,True,True,True,False,True,True
2124,PNOC_C5AR1,False,False,True,False,False,False
2125,SAA1_TAS2R14,False,False,True,False,False,False
2126,DDC_DRD5,False,True,False,False,False,False
2127,HLA-G_CD4,True,False,False,False,True,False
2128,WNT4_FZD7,True,True,False,False,False,False
2129,APP_VIPR2,False,False,True,False,False,False
2130,LAMA1_RPSA,True,False,True,False,True,True
2131,THBS3_SDC4,True,False,False,True,False,False
2132,COL6A3_SDC1,True,False,False,True,False,False
2133,CXCL9_S1PR5,False,False,True,False,False,False
2134,CGB8_LHCGR,True,False,False,False,True,False
2135,UBC_TLR4,True,False,False,False,False,False
2136,NMU_NPSR1,False,False,True,False,False,False
2137,DCN_ERBB4,True,False,False,False,True,False
2138,TGM2_TBXA2R,True,False,False,False,True,False
2139,AVP_CALCRL,False,False,True,False,False,False
2140,CLEC2A_KLRB1,True,False,False,True,True,False
2141,APOA1_LRP8,False,False,True,False,False,False
2142,NPY_OPRM1,False,False,True,False,False,False
2143,PDYN_OPRD1,True,True,True,True,True,True
2144,C3_OPRD1,False,False,True,False,False,False
2145,NPS_KISS1R,False,False,True,False,False,False
2146,CCL28_TAS2R14,False,False,True,False,False,False
2147,NPB_APLNR,False,False,True,False,False,False
2148,BMP8A_ACVR1,True,True,False,False,True,False
2149,CCL21_GPR55,False,False,True,False,False,False
2150,CCL25_ADRA2C,False,False,True,False,False,False
2151,CCL3L1_DPP4,False,True,False,False,False,False
2152,COL4A2_ITGA11_ITGB1,False,False,False,True,False,False
2153,NGFR_NTRK1,True,False,False,False,False,False
2154,VEGFA_PTK2B,False,False,True,False,False,False
2155,WNT7B_FZD1_LRP5,False,False,False,True,False,False
2156,BMP7_HJV,True,False,False,False,True,False
2157,SPON1_APP,True,False,False,False,True,False
2158,PPY_NPY1R,True,False,True,True,True,True
2159,COL5A1_SDC1,True,False,False,False,False,False
2160,PPY_GPR17,False,False,True,False,False,False
2161,GNAI2_LHCGR,True,False,False,False,True,False
2162,CCL27_CCR1,False,False,True,False,False,False
2163,NPY_CNR1,False,False,True,False,False,False
2164,C5_BDKRB1,False,False,True,False,False,False
2165,PMCH_GPR17,False,False,True,False,False,False
2166,NRXN1_CLSTN1,False,False,False,True,False,False
2167,PTPRF_MCC,False,False,True,False,False,False
2168,HLA-DRA_CD274,False,False,True,False,False,False
2169,SERPINF1_PLXDC2,True,False,False,False,True,False
2170,PTHLH_PTH2R,True,True,True,False,True,True
2171,GCG_MC4R,False,False,True,False,False,False
2172,CXCL9_ADRA2B,False,False,True,False,False,False
2173,VIP_ADRB2,True,False,True,False,True,False
2174,CCL3L3_CCR3,False,False,True,False,False,False
2175,DKK4_WNT9A,True,False,False,False,False,False
2176,LRFN5_TNFRSF14,True,False,False,False,False,False
2177,OXT_GPR68,False,False,True,False,False,False
2178,CCL28_LPAR3,False,False,True,False,False,False
2179,WNT4_FZD4_LRP6,False,False,False,True,False,False
2180,RSPO1_WNT9B,True,False,False,False,False,False
